date,stock_ticker,issuerTradingSymbol,price,insider_name,insider_cik,relationship,transaction_type,shares,value,shares_total,xml_link
2025-02-12,META,META,715.1588,Zuckerberg Mark,1548760,,Sale,400,286063.52,19068,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,716.3138,Zuckerberg Mark,1548760,,Sale,1281,917597.98,17787,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,717.2085,Zuckerberg Mark,1548760,,Sale,705,505631.99,17082,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,718.2781,Zuckerberg Mark,1548760,,Sale,2158,1550044.14,14924,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,719.3255,Zuckerberg Mark,1548760,,Sale,2008,1444405.6,12916,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,720.4214,Zuckerberg Mark,1548760,,Sale,1634,1177168.57,11282,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,721.5466,Zuckerberg Mark,1548760,,Sale,1262,910591.81,10020,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,722.8897,Zuckerberg Mark,1548760,,Sale,1685,1218069.14,8335,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,724.0587,Zuckerberg Mark,1548760,,Sale,2780,2012883.19,5555,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,725.0124,Zuckerberg Mark,1548760,,Sale,4161,3016776.6,1394,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,725.8338,Zuckerberg Mark,1548760,,Sale,1094,794062.18,300,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-12,META,META,726.7,Zuckerberg Mark,1548760,,Sale,300,218010.0,0,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001935/dp224874_4-zuckerberg0212.xml
2025-02-11,META,META,710.21,Zuckerberg Mark,1548760,,Sale,100,71021.0,19568,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,712.3459,Zuckerberg Mark,1548760,,Sale,1287,916789.17,18281,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,713.488,Zuckerberg Mark,1548760,,Sale,1327,946798.58,16954,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,714.5301,Zuckerberg Mark,1548760,,Sale,2796,1997826.16,14158,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,715.5964,Zuckerberg Mark,1548760,,Sale,1751,1253009.3,12407,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,716.5988,Zuckerberg Mark,1548760,,Sale,2537,1818011.16,9870,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,717.6476,Zuckerberg Mark,1548760,,Sale,2630,1887413.19,7240,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,718.5948,Zuckerberg Mark,1548760,,Sale,690,495830.41,6550,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,719.767,Zuckerberg Mark,1548760,,Sale,1144,823413.45,5406,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,720.8125,Zuckerberg Mark,1548760,,Sale,2306,1662193.62,3100,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,721.8275,Zuckerberg Mark,1548760,,Sale,1155,833710.76,1945,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,722.7477,Zuckerberg Mark,1548760,,Sale,1855,1340696.98,90,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-11,META,META,723.54,Zuckerberg Mark,1548760,,Sale,90,65118.6,0,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001934/dp224835_4-zuckerberg0211.xml
2025-02-10,META,META,712.2012,Zuckerberg Mark,1548760,,Sale,586,417349.9,30113,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,713.2125,Zuckerberg Mark,1548760,,Sale,1382,985659.67,28731,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,714.3081,Zuckerberg Mark,1548760,,Sale,6640,4743005.78,22091,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,715.1348,Zuckerberg Mark,1548760,,Sale,7419,5305585.08,14672,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,716.1417,Zuckerberg Mark,1548760,,Sale,5185,3713194.71,9487,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,717.1652,Zuckerberg Mark,1548760,,Sale,5368,3849742.79,4119,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,718.2201,Zuckerberg Mark,1548760,,Sale,2809,2017480.26,1310,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,719.2433,Zuckerberg Mark,1548760,,Sale,1075,773186.55,235,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,720.6479,Zuckerberg Mark,1548760,,Sale,235,169352.26,0,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,713.045,Zuckerberg Mark,1548760,,Sale,192,136904.64,145904,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,714.2541,Zuckerberg Mark,1548760,,Sale,1199,856390.67,144705,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,715.1752,Zuckerberg Mark,1548760,,Sale,1461,1044870.97,143244,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,716.5189,Zuckerberg Mark,1548760,,Sale,727,520909.24,142517,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,717.4789,Zuckerberg Mark,1548760,,Sale,970,695954.53,141547,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,718.7204,Zuckerberg Mark,1548760,,Sale,472,339236.03,141075,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-10,META,META,720.38,Zuckerberg Mark,1548760,,Sale,75,54028.5,141000,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001933/dp224834_4-zuckerberg0210.xml
2025-02-07,META,META,713.0223,Zuckerberg Mark,1548760,,Sale,1180,841366.31,41434,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,714.466,Zuckerberg Mark,1548760,,Sale,3693,2638522.94,37741,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,715.4152,Zuckerberg Mark,1548760,,Sale,9300,6653361.36,28441,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,716.245,Zuckerberg Mark,1548760,,Sale,8105,5805165.72,20336,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,717.3396,Zuckerberg Mark,1548760,,Sale,5451,3910218.16,14885,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,718.3871,Zuckerberg Mark,1548760,,Sale,2413,1733468.07,12472,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,719.3602,Zuckerberg Mark,1548760,,Sale,807,580523.68,11665,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,720.4534,Zuckerberg Mark,1548760,,Sale,2447,1762949.47,9218,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,721.4864,Zuckerberg Mark,1548760,,Sale,3133,2260416.89,6085,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,722.373,Zuckerberg Mark,1548760,,Sale,3326,2402612.6,2759,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,723.4095,Zuckerberg Mark,1548760,,Sale,2159,1561841.11,600,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,724.2633,Zuckerberg Mark,1548760,,Sale,600,434557.98,0,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,712.3624,Zuckerberg Mark,1548760,,Sale,196,139623.03,158875,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,713.6477,Zuckerberg Mark,1548760,,Sale,397,283318.14,158478,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,714.8156,Zuckerberg Mark,1548760,,Sale,1708,1220905.04,156770,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,715.8415,Zuckerberg Mark,1548760,,Sale,3568,2554122.47,153202,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,716.8448,Zuckerberg Mark,1548760,,Sale,1981,1420069.55,151221,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,717.8867,Zuckerberg Mark,1548760,,Sale,971,697067.99,150250,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,719.0378,Zuckerberg Mark,1548760,,Sale,722,519145.29,149528,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,720.0024,Zuckerberg Mark,1548760,,Sale,485,349201.16,149043,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,721.2609,Zuckerberg Mark,1548760,,Sale,1216,877053.25,147827,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,722.1388,Zuckerberg Mark,1548760,,Sale,683,493220.8,147144,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,723.376,Zuckerberg Mark,1548760,,Sale,784,567126.78,146360,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-07,META,META,724.2785,Zuckerberg Mark,1548760,,Sale,264,191209.52,146096,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001836/dp224749_4-zuckerberg0207.xml
2025-02-06,META,META,704.9065,Zuckerberg Mark,1548760,,Sale,1395,983344.57,41219,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,705.8658,Zuckerberg Mark,1548760,,Sale,3299,2328651.27,37920,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,706.989,Zuckerberg Mark,1548760,,Sale,2523,1783733.25,35397,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,707.7555,Zuckerberg Mark,1548760,,Sale,1870,1323502.78,33527,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,708.9714,Zuckerberg Mark,1548760,,Sale,5136,3641277.11,28391,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,709.8566,Zuckerberg Mark,1548760,,Sale,2911,2066392.56,25480,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,710.9536,Zuckerberg Mark,1548760,,Sale,3508,2494025.23,21972,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,711.9219,Zuckerberg Mark,1548760,,Sale,6295,4481548.36,15677,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,713.0344,Zuckerberg Mark,1548760,,Sale,3150,2246058.36,12527,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,714.2379,Zuckerberg Mark,1548760,,Sale,2817,2012008.16,9710,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,715.1734,Zuckerberg Mark,1548760,,Sale,4346,3108143.6,5364,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,716.0623,Zuckerberg Mark,1548760,,Sale,2874,2057963.05,2490,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,717.2546,Zuckerberg Mark,1548760,,Sale,2300,1649685.58,190,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,718.5521,Zuckerberg Mark,1548760,,Sale,190,136524.9,0,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,704.9768,Zuckerberg Mark,1548760,,Sale,789,556226.7,171257,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,706.0864,Zuckerberg Mark,1548760,,Sale,937,661602.96,170320,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,707.307,Zuckerberg Mark,1548760,,Sale,871,616064.4,169449,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,708.7908,Zuckerberg Mark,1548760,,Sale,1426,1010735.68,168023,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,709.5865,Zuckerberg Mark,1548760,,Sale,935,663463.38,167088,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,710.6923,Zuckerberg Mark,1548760,,Sale,1290,916793.07,165798,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,711.7984,Zuckerberg Mark,1548760,,Sale,1583,1126776.87,164215,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,712.7938,Zuckerberg Mark,1548760,,Sale,1392,992208.97,162823,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,713.9005,Zuckerberg Mark,1548760,,Sale,406,289843.6,162417,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,715.0097,Zuckerberg Mark,1548760,,Sale,1589,1136150.41,160828,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,716.068,Zuckerberg Mark,1548760,,Sale,970,694585.96,159858,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,717.1551,Zuckerberg Mark,1548760,,Sale,685,491251.24,159173,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-06,META,META,718.25,Zuckerberg Mark,1548760,,Sale,102,73261.5,159071,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001835/dp224748_4-zuckerberg0206.xml
2025-02-04,META,META,702.24,Newstead Jennifer,1780525,,Sale,905,635527.2,28390,https://www.sec.gov/Archives/edgar/data/1326801/000095010325001720/dp224544_4-newstead.xml
