date,stock_ticker,issuerTradingSymbol,price,insider_name,insider_cik,relationship,transaction_type,shares,value,shares_total,xml_link
2025-03-19,RCG,RCG,2.74,STAHL MURRAY,1207097,,Purchase,18,49.32,7284,https://www.sec.gov/Archives/edgar/data/919567/000143774925008529/rdgdoc.xml
2025-03-19,RCG,RCG,2.74,STAHL MURRAY,1207097,,Purchase,254,695.96,37040,https://www.sec.gov/Archives/edgar/data/919567/000143774925008529/rdgdoc.xml
2025-03-18,RCG,RCG,2.68,STAHL MURRAY,1207097,,Purchase,356,954.08,66114,https://www.sec.gov/Archives/edgar/data/919567/000143774925008345/rdgdoc.xml
2025-03-18,RCG,RCG,2.68,STAHL MURRAY,1207097,,Purchase,12,32.16,1542,https://www.sec.gov/Archives/edgar/data/919567/000143774925008345/rdgdoc.xml
2025-03-18,RCG,RCG,2.68,STAHL MURRAY,1207097,,Purchase,180,482.4,90588,https://www.sec.gov/Archives/edgar/data/919567/000143774925008345/rdgdoc.xml
2025-03-18,RCG,RCG,2.68,STAHL MURRAY,1207097,,Purchase,180,482.4,275840,https://www.sec.gov/Archives/edgar/data/919567/000143774925008345/rdgdoc.xml
2025-03-18,RCG,RCG,2.68,STAHL MURRAY,1207097,,Purchase,276,739.68,291276,https://www.sec.gov/Archives/edgar/data/919567/000143774925008345/rdgdoc.xml
2025-03-18,RCG,RCG,2.68,STAHL MURRAY,1207097,,Purchase,18,48.24,7266,https://www.sec.gov/Archives/edgar/data/919567/000143774925008345/rdgdoc.xml
2025-03-18,RCG,RCG,2.68,STAHL MURRAY,1207097,,Purchase,254,680.72,36786,https://www.sec.gov/Archives/edgar/data/919567/000143774925008345/rdgdoc.xml
2025-03-17,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,356,957.64,65758,https://www.sec.gov/Archives/edgar/data/919567/000143774925008162/rdgdoc.xml
2025-03-17,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,12,32.28,1530,https://www.sec.gov/Archives/edgar/data/919567/000143774925008162/rdgdoc.xml
2025-03-17,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,180,484.2,90408,https://www.sec.gov/Archives/edgar/data/919567/000143774925008162/rdgdoc.xml
2025-03-17,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,180,484.2,275660,https://www.sec.gov/Archives/edgar/data/919567/000143774925008162/rdgdoc.xml
2025-03-17,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,274,737.06,291000,https://www.sec.gov/Archives/edgar/data/919567/000143774925008162/rdgdoc.xml
2025-03-17,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,18,48.42,7248,https://www.sec.gov/Archives/edgar/data/919567/000143774925008162/rdgdoc.xml
2025-03-17,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,254,683.26,36532,https://www.sec.gov/Archives/edgar/data/919567/000143774925008162/rdgdoc.xml
2025-03-14,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,356,964.76,65402,https://www.sec.gov/Archives/edgar/data/919567/000143774925007863/rdgdoc.xml
2025-03-14,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,12,32.52,1518,https://www.sec.gov/Archives/edgar/data/919567/000143774925007863/rdgdoc.xml
2025-03-14,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,180,487.8,90228,https://www.sec.gov/Archives/edgar/data/919567/000143774925007863/rdgdoc.xml
2025-03-14,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,180,487.8,275480,https://www.sec.gov/Archives/edgar/data/919567/000143774925007863/rdgdoc.xml
2025-03-14,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,274,742.54,290726,https://www.sec.gov/Archives/edgar/data/919567/000143774925007863/rdgdoc.xml
2025-03-14,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,18,48.78,7230,https://www.sec.gov/Archives/edgar/data/919567/000143774925007863/rdgdoc.xml
2025-03-14,RCG,RCG,2.71,STAHL MURRAY,1207097,,Purchase,254,688.34,36278,https://www.sec.gov/Archives/edgar/data/919567/000143774925007863/rdgdoc.xml
2025-03-13,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,356,957.64,65046,https://www.sec.gov/Archives/edgar/data/919567/000143774925007659/rdgdoc.xml
2025-03-13,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,12,32.28,1506,https://www.sec.gov/Archives/edgar/data/919567/000143774925007659/rdgdoc.xml
2025-03-13,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,180,484.2,90048,https://www.sec.gov/Archives/edgar/data/919567/000143774925007659/rdgdoc.xml
2025-03-13,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,180,484.2,275300,https://www.sec.gov/Archives/edgar/data/919567/000143774925007659/rdgdoc.xml
2025-03-13,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,276,742.44,290452,https://www.sec.gov/Archives/edgar/data/919567/000143774925007659/rdgdoc.xml
2025-03-13,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,18,48.42,7212,https://www.sec.gov/Archives/edgar/data/919567/000143774925007659/rdgdoc.xml
2025-03-13,RCG,RCG,2.69,STAHL MURRAY,1207097,,Purchase,254,683.26,36024,https://www.sec.gov/Archives/edgar/data/919567/000143774925007659/rdgdoc.xml
2025-03-12,RCG,RCG,2.65,STAHL MURRAY,1207097,,Purchase,356,943.4,64690,https://www.sec.gov/Archives/edgar/data/919567/000143774925007428/rdgdoc.xml
2025-03-12,RCG,RCG,2.65,STAHL MURRAY,1207097,,Purchase,12,31.8,1494,https://www.sec.gov/Archives/edgar/data/919567/000143774925007428/rdgdoc.xml
2025-03-12,RCG,RCG,2.65,STAHL MURRAY,1207097,,Purchase,180,477.0,89868,https://www.sec.gov/Archives/edgar/data/919567/000143774925007428/rdgdoc.xml
2025-03-12,RCG,RCG,2.65,STAHL MURRAY,1207097,,Purchase,180,477.0,275120,https://www.sec.gov/Archives/edgar/data/919567/000143774925007428/rdgdoc.xml
2025-03-12,RCG,RCG,2.65,STAHL MURRAY,1207097,,Purchase,276,731.4,290176,https://www.sec.gov/Archives/edgar/data/919567/000143774925007428/rdgdoc.xml
2025-03-12,RCG,RCG,2.65,STAHL MURRAY,1207097,,Purchase,18,47.7,7194,https://www.sec.gov/Archives/edgar/data/919567/000143774925007428/rdgdoc.xml
2025-03-12,RCG,RCG,2.65,STAHL MURRAY,1207097,,Purchase,254,673.1,35770,https://www.sec.gov/Archives/edgar/data/919567/000143774925007428/rdgdoc.xml
